time/total_timesteps,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/std,train/loss,train/clip_fraction,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length,curriculum/start_tilt
231424,312,113,740,533.97,494.01809963,0.003985091,1120,0.2825078472495079,-0.008108626311877743,3.080861627040577e-05,0.0002655936,0.1802353709936142,-0.02428639680147171,0.024609375,0.1770624,0.9999340772628784,,,
233472,313,114,744,543.3,503.84270650999997,0.0027792952,1130,0.30149623304605483,-0.003191240879823454,7.326704291017449e-05,0.00026528639999999997,0.17793980240821838,-0.005507712718099356,0.036474609375,0.1768576,0.9995657205581665,,,
235520,314,115,748,561.92,523.5901018,0.0023044497,1140,0.3239071682095528,-0.005251849295746069,9.40197656973396e-06,0.0002649792,0.1719685196876526,-0.012203305028378963,0.017822265625,0.17665280000000003,-0.5854748487472534,,,
237568,315,116,752,571.26,533.43195225,0.003651983,1150,0.3489687845110893,-0.0029004058538703247,0.00014108557775216468,0.000264672,0.16979365050792694,-0.007164435926824808,0.025732421875,0.17644800000000002,0.9994171261787415,,,
239616,316,117,756,580.61,543.42291723,0.008284025,1160,0.3614957958459854,-0.006749488995410502,1.2016143546134118e-05,0.00026436479999999995,0.16716879606246948,-0.006960507482290268,0.086279296875,0.17624320000000002,-1.3099465370178223,,,
240000,,,,,,0.004265696,1170,0.3738217279314995,-0.004697903094347566,0.0004291190173717041,0.0002640576,0.16591478884220123,-0.01700958050787449,0.0701171875,0.1760384,0.9973054528236389,998.2466237000001,1000.0,
241664,306,118,788,580.59,543.52405409,,,,,,,,,,,,,,0.20227788678539538
243712,307,119,792,571.26,534.0215698999999,0.009610007,1180,0.3792199343442917,-0.005608854524325579,0.0002557266789835921,0.00026375039999999996,0.16539348661899567,-0.01534214150160551,0.13583984375,0.1758336,0.9979018568992615,,,
245760,308,120,797,580.6,543.82665413,0.0074722576,1190,0.3799820989370346,-0.006713381528970786,6.169536532070196e-05,0.0002634432,0.16557736694812775,0.0023341490887105465,0.064892578125,0.17562880000000003,0.9998927712440491,,,
247808,309,121,801,580.61,544.08778755,0.0022866274,1200,0.39614212661981585,-0.005925523157930002,8.802870229374094e-06,0.00026313599999999997,0.15950988233089447,-0.017297733575105667,0.013623046875,0.17542400000000002,0.02814006805419922,,,
249856,310,122,805,580.63,544.19830717,0.0013040411,1210,0.4248832043260336,-0.006041698268381879,6.319654102071581e-05,0.00026282879999999995,0.15709981322288513,-0.011731680482625961,0.01484375,0.17521920000000002,0.9996377229690552,,,
251904,311,123,809,599.27,563.9533046299999,0.00178304,1220,0.43565332777798177,-0.0038421374309109526,0.00010053386679373944,0.0002625216,0.15598119795322418,0.001124114729464054,0.0419921875,0.17501440000000001,0.9995046257972717,,,
253952,312,124,813,608.59,573.75821546,0.0010715958,1230,0.4427369739860296,-0.0016719493753043935,0.00010275586274701709,0.00026221439999999995,0.15475675463676453,-0.012513523921370506,0.041357421875,0.1748096,-1.2347166538238525,,,
256000,313,125,817,608.58,573.95476392,0.0012080633,1240,0.45194946601986885,-0.0027994777119602077,0.00011576629723322184,0.0002619072,0.15335378050804138,-0.008687225170433521,0.040576171875,0.1746048,-0.27135372161865234,,,
258048,314,126,821,589.95,554.47627519,0.00615629,1250,0.4568635132163763,-0.0005244051571935415,0.00013621745356431347,0.00026159999999999996,0.15321724116802216,-0.009389575570821762,0.054736328125,0.1744,0.9996048808097839,,,
260000,,,,,,0.007334641,1260,0.45807407721877097,-0.004014876123983413,2.7286330725928566e-05,0.00026129279999999994,0.152818962931633,-0.004136601462960243,0.09873046875,0.1741952,0.9998596906661987,997.3411042000001,1000.0,
260096,304,127,853,599.28,564.3976409600001,,,,,,,,,,,,,,0.23261956980320467
262144,305,128,858,608.6,574.3200275800001,0.004987953,1270,0.4610696263611317,-0.0021200015384238214,0.0002387993217780604,0.0002609856,0.1523263156414032,-0.001373946201056242,0.07841796875,0.17399040000000002,0.18685191869735718,,,
264192,306,129,862,608.62,574.43779638,0.004297665,1280,0.46283840350806715,-0.0020142967725405468,0.0002202969809559363,0.0002606784,0.15234822034835815,0.0006406778702512383,0.048486328125,0.1737856,0.9975558519363403,,,
266240,307,130,866,618.01,584.3277189900001,0.00118964,1290,0.4662381369620562,-0.0025352020107675343,0.0002822644948537345,0.0002603712,0.15101949870586395,0.0051183695904910564,0.012548828125,0.1735808,0.9978286623954773,,,
268288,308,131,870,636.66,603.9363384200001,0.003637909,1300,0.47444455511868,-0.004405102750752121,0.00028320913129391555,0.00026006399999999995,0.15019653737545013,-0.012702357023954391,0.062841796875,0.173376,0.9990606307983398,,,
270336,308,132,874,636.66,604.0019190899999,0.002319813,1310,0.4882670875638723,-0.0024864674283890053,2.7209735623046073e-05,0.0002597568,0.14671671390533447,-0.006468515843153,0.011474609375,0.1731712,-0.10055983066558838,,,
272384,309,133,878,636.66,604.10225864,0.0030846333,1320,0.5094359815120697,-0.0034495903382776305,1.620898544274496e-05,0.0002594496,0.14400510489940643,0.00526990182697773,0.043603515625,0.17296640000000002,0.45940011739730835,,,
274432,310,134,883,627.36,594.45577481,0.004144269,1330,0.5227599188685417,-0.002673961437540129,0.00014889171188769978,0.0002591424,0.14314185082912445,0.006882139947265387,0.032470703125,0.17276160000000002,0.6107748746871948,,,
276480,311,135,887,636.67,604.30491166,0.0026633216,1340,0.5256866201758384,-0.002437889436259866,0.00020177340757072671,0.00025883519999999997,0.14296965301036835,-0.013512036763131618,0.0283203125,0.1725568,0.9980847835540771,,,
278528,312,136,891,618.09,584.8484145499999,0.0029586118,1350,0.5299414590001106,-0.0017440651572542265,0.00023842689060984412,0.00025852799999999995,0.1417737454175949,0.001130604767240584,0.030224609375,0.172352,0.5395539999008179,,,
280000,,,,,,0.0044777747,1360,0.5362924598157406,-0.003471117024309933,7.498035324715602e-05,0.0002582208,0.14132176339626312,0.004340345971286297,0.02880859375,0.1721472,0.9997047781944275,997.0576216,1000.0,
280576,303,137,923,599.54,565.33700358,,,,,,,,,,,,,,0.26751250527368536
282624,304,138,927,590.27,555.65157495,0.007852314,1370,0.5387541815638542,-0.0043104277254315095,5.1133716124240894e-05,0.0002579136,0.14104677736759186,-0.011767282150685787,0.1095703125,0.17194240000000002,0.9999210834503174,,,
284672,305,139,931,599.63,565.57734977,0.004610776,1380,0.5414454646408557,-0.00415761582335108,8.597671844654542e-05,0.0002576064,0.14046895503997803,-0.010177175514400005,0.084814453125,0.17173760000000002,0.9998332858085632,,,
286720,306,140,935,608.96,575.4169292600001,0.005079222,1390,0.5468704849481583,-0.0032485766045283527,2.053511265103225e-05,0.00025729919999999996,0.13958168029785156,0.017953060567378998,0.04052734375,0.1715328,0.9999489188194275,,,
288768,307,141,939,609.04,575.52644044,0.0058691404,1400,0.5525905020534992,-0.007628456974634901,5.741014249451837e-05,0.000256992,0.13888266682624817,-0.014455564320087433,0.097314453125,0.17132800000000004,0.9998244643211365,,,
290816,308,142,943,544.07,507.04573931,0.0038653156,1410,0.5582061693072319,-0.002155906826374121,3.633892090419977e-05,0.00025668479999999997,0.13798342645168304,0.0017698940355330706,0.02880859375,0.1711232,0.9999411702156067,,,
292864,308,143,947,534.77,497.23796043000004,0.004603463,1420,0.5638164177536964,-0.004336130866431631,0.00011739029068849049,0.0002563776,0.13737106323242188,-0.013215933926403522,0.045068359375,0.17091840000000003,0.9999334216117859,,,
294912,309,144,951,544.11,507.12072364,0.0011389831,1430,0.5703833766281605,-0.0025618181272875516,1.274325151712219e-05,0.0002560704,0.13617822527885437,-0.00701587600633502,0.03330078125,0.17071360000000002,0.9998916387557983,,,
296960,310,145,956,544.21,507.18775227,0.006994035,1440,0.5791740953922272,-0.003907613322371617,1.9716999872798624e-05,0.00025576319999999996,0.13502246141433716,0.0004160965036135167,0.0572265625,0.17050880000000002,0.9999074935913086,,,
299008,311,146,959,544.27,507.31855019,0.002922991,1450,0.5850481897592544,-0.0013050140492850914,3.478487626011884e-05,0.000255456,0.13449525833129883,0.001807296765036881,0.03291015625,0.170304,0.9998315572738647,,,
300000,,,,,,0.001396392,1460,0.5900462329387665,-0.004612006375100464,3.813501467675451e-05,0.00025514879999999997,0.13367661833763123,0.0036122084129601717,0.015380859375,0.1700992,0.9998739361763,997.0255774000001,1000.0,
301056,303,147,990,544.31,507.37404023000005,,,,,,,,,,,,,,0.30763938106473815
303104,304,148,994,553.63,517.1439969000002,0.0019493299,1470,0.5980439215898514,-0.004634843149688095,0.000103785908959253,0.0002548416,0.13247063755989075,0.005204489920288324,0.022705078125,0.1698944,0.9992881417274475,,,
305152,305,149,998,535.1,497.51900675,0.003846156,1480,0.6106253758072853,-0.004354187906574225,1.1257093161987086e-05,0.0002545344,0.13014201819896698,-0.0050101312808692455,0.04228515625,0.1696896,0.999698281288147,,,
307200,306,150,1003,535.1,497.51508172,0.007106325,1490,0.6225560113787652,-0.003784281373373233,0.00010996565165442008,0.00025422719999999995,0.12971146404743195,-0.0074906800873577595,0.055029296875,0.1694848,0.9996830821037292,,,
309248,306,151,1007,526.01,487.72485288999997,0.005311985,1500,0.6343032419681549,-0.006036782795854378,6.85980950549947e-06,0.00025392,0.12687329947948456,0.001607237965799868,0.07646484375,0.16928,-1.262221097946167,,,
311296,307,152,1012,535.38,497.60978008000006,0.0053412607,1510,0.6495679378509521,-0.004749093888676725,0.0001540257539090817,0.0002536128,0.1259511411190033,-0.0021570518147200346,0.03828125,0.1690752,0.9997003674507141,,,
313344,308,153,1015,498.68,458.46569443,0.013387299,1520,0.6609969884157181,-0.008251549600390717,4.740953259840808e-06,0.0002533056,0.12371212989091873,-0.01960260234773159,0.024853515625,0.1688704,0.9999615550041199,,,
315392,309,154,1019,489.43,448.72693439,0.004071328,1530,0.6740131169557572,-0.0017166571895359084,0.00018207930170319742,0.00025299839999999997,0.12309970706701279,0.0013649540487676859,0.04287109375,0.1686656,0.9998080134391785,,,
317440,310,155,1023,508.02,468.38434681,0.005656622,1540,0.6774668589234352,-0.003730479793739505,2.2055740578252882e-05,0.00025269119999999994,0.12262986600399017,0.003786101471632719,0.06982421875,0.1684608,0.9998711943626404,,,
319488,310,156,1027,489.51,448.8810288799999,0.003647578,1550,0.6848227813839912,-0.002221594747970812,0.00013240667844911514,0.000252384,0.12132591009140015,-0.01116515975445509,0.024658203125,0.16825600000000002,0.8247965574264526,,,
320000,,,,,,0.003534986,1560,0.6933403789997101,-0.004812972582294605,6.218913497377799e-05,0.0002520768,0.12062454223632812,-0.019224444404244423,0.042138671875,0.1680512,0.9997681379318237,994.8561535000001,1000.0,
321536,303,157,1058,489.53,448.81725807,,,,,,,,,,,,,,0.3537852882244488
323584,304,158,1063,480.34,439.09056325000006,0.005782607,1570,0.6956627190113067,-0.005566483165603131,2.7009935422483977e-05,0.0002517696,0.1208023801445961,-0.004974997136741877,0.054150390625,0.1678464,0.9999161958694458,,,
325632,305,159,1067,471.24,429.43514785,0.0012537246,1580,0.6968563824892045,-0.003445367605309002,2.9517084215058276e-05,0.0002514624,0.12017197906970978,-0.00798443891108036,0.01875,0.16764160000000003,0.9998957514762878,,,
327680,305,160,1070,471.24,429.43514785,0.0055741146,1590,0.7012031629681588,-0.0012820990566979162,0.0006080332251258369,0.0002511552,0.11993489414453506,0.008791936561465263,0.046142578125,0.16743680000000002,0.997230052947998,,,
329728,306,161,1074,481.0,439.3404323,0.008231696,1600,0.7045727103948594,-0.003583792070276104,4.1800915346357216e-05,0.00025084799999999997,0.1191457137465477,-0.01103141251951456,0.052490234375,0.16723200000000002,-0.40028858184814453,,,
331776,307,162,1077,471.92,429.54620721,0.0050690053,1610,0.7094128623604774,-0.0057061071711359546,0.0001921281079376058,0.0002505408,0.1188666969537735,-0.007456362247467041,0.070556640625,0.16702720000000001,0.9996426105499268,,,
333824,308,163,1081,472.25,429.5656136599999,0.0065169656,1620,0.7158539578318596,-0.004922749628894963,3.9790458436073096e-05,0.0002502336,0.11750852316617966,-0.005310842767357826,0.0916015625,0.1668224,0.9998189210891724,,,
335872,309,164,1085,472.25,429.53619098999997,0.0023866235,1630,0.7241067424416542,-0.0011667070881230756,6.521570533095656e-05,0.0002499264,0.11715646833181381,0.0022689434699714184,0.029052734375,0.16661760000000003,0.9997974634170532,,,
337920,310,165,1089,491.01,449.32505134999997,0.0041056005,1640,0.7281000018119812,-0.0023109105546609498,2.1651826978086318e-05,0.0002496192,0.11634686589241028,-0.0008908573072403669,0.037939453125,0.16641280000000003,0.5172969102859497,,,
339968,310,166,1093,500.59,459.22005563999994,0.0049191983,1650,0.7350897014141082,-0.00470945983834099,0.00017069859982257184,0.00024931199999999996,0.11564259976148605,-0.00815593171864748,0.054296875,0.16620800000000002,0.9994502067565918,,,
340000,,,,,,0.0035075229,1660,0.7401590391993522,-0.0018105727678630501,2.765273537193025e-05,0.0002490048,0.115224190056324,0.005946069955825806,0.02373046875,0.16600320000000002,0.9998202323913574,995.3252949,1000.0,
342016,304,167,1124,519.78,479.21116251,,,,,,,,,,,,,,0.4068530814581161
344064,304,168,1129,519.92,479.34496205000005,0.0034801713,1670,0.7400603055953979,-0.006429093921906315,0.0019776322134930522,0.00024869759999999997,0.11583366245031357,-0.02466433495283127,0.035791015625,0.1657984,0.9744243621826172,,,
346112,305,169,1133,529.28,489.1640500800001,0.0034540081,1680,0.7378007546067238,-0.0053794263541931285,0.0005238110225036507,0.0002483904,0.11535079777240753,-0.012811063788831234,0.034375,0.1655936,0.9958015084266663,,,
348160,306,170,1137,501.7,459.74375864999996,0.0020876196,1690,0.7426189616322517,-0.0015902189683401958,6.600441481054986e-05,0.0002480832,0.1149749606847763,-0.01221481803804636,0.02548828125,0.1653888,0.9995564818382263,,,
350208,306,171,1140,501.7,459.74375864999996,0.0050140955,1700,0.741247846186161,-0.005496539999148809,0.005726584755757358,0.00024777599999999995,0.11578881740570068,5.5728480219841003e-05,0.054052734375,0.165184,0.9873331785202026,,,
352256,307,172,1144,483.68,440.17905919,0.0024337284,1710,0.744312958419323,-0.0017306684021605179,8.817575928787846e-06,0.0002474688,0.11372105777263641,-0.008741010911762714,0.054052734375,0.1649792,-4.838537693023682,,,
354304,308,173,1149,483.96,440.2466771000001,0.00412698,1720,0.7578661218285561,-0.004019545536721125,0.0036736616806592793,0.00024716159999999996,0.11325979232788086,-0.003979302942752838,0.062451171875,0.1647744,0.9931036829948425,,,
356352,308,174,1153,484.12,440.03343056000006,0.00849217,1730,0.7607595235109329,-0.00445346504857298,0.0002230535956186941,0.0002468544,0.1128918007016182,-0.010450504720211029,0.151416015625,0.1645696,0.9984787702560425,,,
358400,309,175,1157,484.31,440.04571412000007,0.0036650286,1740,0.7627797484397888,-0.0006377607205649838,0.0007622779827215709,0.00024654719999999997,0.1127576231956482,0.005567461717873812,0.047998046875,0.1643648,0.9926318526268005,,,
360000,,,,,,0.003955557,1750,0.7654093191027641,0.0002963359729619697,5.87889085977622e-05,0.00024624,0.11237818747758865,0.012012158520519733,0.032275390625,0.16416,0.9997879862785339,995.1198852,1000.0,
360448,303,176,1189,493.64,449.85983283,,,,,,,,,,,,,,0.4678810436768335
362496,303,177,1193,493.64,449.90590868999993,0.00334122,1760,0.7693849906325341,-0.0032568244088906793,0.0001433494451248407,0.0002459328,0.11176208406686783,-0.006238800939172506,0.055126953125,0.16395520000000002,0.999424159526825,,,
364544,304,178,1197,521.5,479.45298566,0.0011306286,1770,0.7773347437381745,-0.0017322084080660717,8.540612172964756e-05,0.0002456256,0.11054696142673492,0.0016307757468894124,0.00634765625,0.16375040000000002,0.8884727954864502,,,
366592,305,179,1201,512.39,469.46338559000003,0.0035146344,1780,0.7866149798035622,-0.0004995654802769422,0.0002850004576430365,0.0002453184,0.10985428094863892,-0.00021026298054493964,0.0427734375,0.1635456,0.9985314011573792,,,
368640,305,180,1205,494.16,449.8522601800001,0.0051996703,1790,0.791909658908844,-0.003655738744419068,3.5780910820903955e-05,0.00024501119999999996,0.1092512384057045,-0.008529103361070156,0.035009765625,0.1633408,0.9999340176582336,,,
370688,306,181,1209,485.21,440.29159613999997,0.0039432663,1800,0.7955678597092628,-0.003989700577221811,5.8136286088483755e-05,0.000244704,0.10929461568593979,-0.01512941438704729,0.069970703125,0.163136,0.9999249577522278,,,
372736,306,182,1214,494.47,450.1030385,0.006003693,1810,0.796799211204052,-0.0022492215735837816,0.00013565825147452416,0.00024439679999999997,0.10877428203821182,-0.006466790102422237,0.058984375,0.16293120000000003,0.9996857047080994,,,
374784,307,183,1219,512.93,469.75266891000007,0.0015670398,1820,0.7993602111935616,-0.001464795735955704,0.00014625534863625943,0.0002440896,0.10871166735887527,-0.00014886914868839085,0.030810546875,0.16272640000000002,0.7474792003631592,,,
376832,307,184,1223,503.88,459.89195832999985,0.002045798,1830,0.8010220631957055,-0.001954396674409509,0.000197845081675041,0.00024378239999999998,0.10849812626838684,-0.00285995751619339,0.011572265625,0.16252160000000002,0.9253313541412354,,,
378880,308,185,1227,494.78,450.02315402000005,0.0029049297,1840,0.8018752127885819,-0.0012326666263106744,0.00027442537884780904,0.00024347519999999996,0.10853235423564911,0.009177962318062782,0.0609375,0.1623168,0.9989338517189026,,,
380000,,,,,,0.0021090978,1850,0.8048276394605637,-0.0027017511223675684,0.0005091974624519934,0.00024316799999999996,0.10776739567518234,0.009861979633569717,0.043701171875,0.162112,0.9984902143478394,701.7905682,729.2,
380928,304,186,1251,503.98,459.7996390400001,,,,,,,,,,,,,,0.5380632002283584
382976,305,187,1255,522.4,479.18563623999995,0.010007813,1860,0.8134251937270165,-0.0032870368129806595,6.7549455820881125e-06,0.0002428608,0.1067991629242897,-0.0035933430772274733,0.123486328125,0.16190720000000003,-0.5870339870452881,,,
385024,305,188,1259,522.58,479.38474819000004,0.0045536067,1870,0.8180071458220481,-0.001264104398433119,0.0002880931991057878,0.0002425536,0.10685621201992035,-0.000183181487955153,0.078857421875,0.16170240000000002,0.9981228113174438,,,
387072,306,189,1262,531.85,488.9995551099999,0.005961336,1880,0.8147062480449676,-0.0065455653457320295,0.00015082974418874074,0.00024224639999999997,0.10744626820087433,4.973676550434902e-05,0.06103515625,0.16149760000000002,0.999757707118988,,,
